filename,filesize,modified,errors,namespace,id,format,version,mime,basis,warning
systems-showcase-files/Portable bitmap - PSCS4.pbm,2359312,2015-01-21T02:56:44+11:00,,pronom,fmt/408,Portable Pixel Map - Binary,,,"byte match at 0, 9 (signature 1/2)",extension mismatch
systems-showcase-files/Presentation1.ppt,53760,2015-01-21T02:56:34+11:00,,pronom,fmt/126,Microsoft Powerpoint Presentation,97-2003,application/vnd.ms-powerpoint,extension match ppt; container name PowerPoint Document with name only,
systems-showcase-files/ProfessionalReport.doc,35840,2015-01-21T02:56:08+11:00,,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 70, 20; name WordDocument with name only",
systems-showcase-files/ProjectInfoWithBaseline.mpp,120320,2015-01-21T02:56:06+11:00,,pronom,x-fmt/247,Microsoft Project,2000-2003,application/vnd.ms-project,extension match mpp; container name Props9 with name only (signature 1/2),
systems-showcase-files/Properties.ppt,12800,2015-01-21T02:56:04+11:00,,pronom,fmt/126,Microsoft Powerpoint Presentation,97-2003,application/vnd.ms-powerpoint,extension match ppt; container name PowerPoint Document with name only,
systems-showcase-files/PumpkinBear.ras,26032,2015-01-21T02:49:06+11:00,,pronom,x-fmt/184,Sun Raster Image,,image/x-sun-raster,"extension match ras; byte match at 0, 27",
systems-showcase-files/Pushpins.rnd,22802,2015-01-21T02:49:04+11:00,,pronom,UNKNOWN,,,,,no match
systems-showcase-files/QC.CHI,18316,2015-01-21T02:49:00+11:00,,pronom,fmt/300,ChiWriter Document,4,,"extension match chi; byte match at 0, 13",
systems-showcase-files/QE.CHI,18278,2015-01-21T02:48:58+11:00,,pronom,fmt/300,ChiWriter Document,4,,"extension match chi; byte match at 0, 13",
systems-showcase-files/QE.XLA,158208,2015-01-21T02:48:58+11:00,,pronom,fmt/59,Microsoft Excel 5.0/95 Workbook (xls),5/95,application/vnd.ms-excel,"container name Book with byte match at 0, 8",extension mismatch
systems-showcase-files/QEREAD.XLA,3438,2015-01-21T02:48:56+11:00,,pronom,fmt/556,Microsoft Excel Macro,3.0,application/vnd.ms-excel,"byte match at 0, 8",extension mismatch
systems-showcase-files/QP.CHI,18193,2015-01-21T02:48:54+11:00,,pronom,fmt/300,ChiWriter Document,4,,"extension match chi; byte match at 0, 13",
systems-showcase-files/QTRSALES.XLS,23552,2015-01-21T02:48:50+11:00,,pronom,fmt/59,Microsoft Excel 5.0/95 Workbook (xls),5/95,application/vnd.ms-excel,"extension match xls; container name Book with byte match at 0, 8",
systems-showcase-files/QUICKPRV.CBT,164351,2015-01-21T02:48:50+11:00,,pronom,UNKNOWN,,,,,no match
systems-showcase-files/RAINBOW.XLS,2163,2015-01-21T02:48:46+11:00,,pronom,fmt/57,Microsoft Excel 4.0 Worksheet (xls),4S,application/vnd.ms-excel,"extension match xls; byte match at 0, 8",
systems-showcase-files/RANDOM.XLM,4065,2015-01-21T02:48:44+11:00,,pronom,fmt/556,Microsoft Excel Macro,3.0,application/vnd.ms-excel,"extension match xlm; byte match at 0, 8",
systems-showcase-files/RAY.BMP,1440054,2015-01-21T02:48:42+11:00,,pronom,fmt/116,Windows Bitmap,3.0,image/bmp,"extension match bmp; byte match at 0, 34",
systems-showcase-files/RAZORBK.IMG,13043,2015-01-21T02:48:40+11:00,,pronom,UNKNOWN,,,,,"no match; possibilities based on extension are x-fmt/159, fmt/383, fmt/625"
systems-showcase-files/README-created1996.TXT,1304,2015-01-21T02:48:38+11:00,,pronom,x-fmt/111,Plain Text File,,text/plain,extension match txt; text match ASCII,
systems-showcase-files/README.md,4685,2015-01-21T02:48:38+11:00,,pronom,x-fmt/111,Plain Text File,,text/plain,text match UTF-8 Unicode,match on text only; extension mismatch
systems-showcase-files/RED.BMP,86454,2015-01-21T02:48:30+11:00,,pronom,fmt/116,Windows Bitmap,3.0,image/bmp,"extension match bmp; byte match at 0, 34",
systems-showcase-files/RED.CUT,1230,2015-01-21T02:48:30+11:00,,pronom,x-fmt/316,Dr Halo Bitmap,,,extension match cut,match on extension only
systems-showcase-files/RED.EPS,58342,2015-01-21T02:48:28+11:00,,pronom,fmt/122,Encapsulated PostScript File Format,1.2,application/postscript,"extension match eps; byte match at 0, 24 (signature 1/2)",
systems-showcase-files/RED.IFF,4778,2015-01-21T02:48:26+11:00,,pronom,fmt/338,Interchange File Format Interleaved Bitmap,,,"extension match iff; byte match at 0, 16",
systems-showcase-files/RED.IMG,646,2015-01-21T02:48:24+11:00,,pronom,x-fmt/159,GEM Image,,,"extension match img; byte match at 0, 8",
systems-showcase-files/RED.JPG,1645,2015-01-21T02:48:22+11:00,,pronom,fmt/42,JPEG File Interchange Format,1.00,image/jpeg,extension match jpg; byte match at [[[0 14]] [[1643 2]]],
systems-showcase-files/RED.MAC,2309,2015-01-21T02:48:20+11:00,,pronom,x-fmt/161,MacPaint Image,,,extension match mac,match on extension only
systems-showcase-files/RED.MSP,1040,2015-01-21T02:48:20+11:00,,pronom,fmt/912,Microsoft Paint,2,,"extension match msp; byte match at 0, 32",
systems-showcase-files/RED.PAL,2048,2015-01-21T02:48:18+11:00,,pronom,UNKNOWN,,,,,no match; possibilities based on extension are fmt/624
systems-showcase-files/RED.PCT,6612,2015-01-21T02:48:16+11:00,,pronom,fmt/341,Macintosh PICT Image,2.0,image/x-pict,"extension match pct; byte match at 522, 6",
systems-showcase-files/RED.PIX,2714,2015-01-21T02:48:14+11:00,,pronom,x-fmt/171,Inset Systems Bitmap,,,extension match pix,match on extension only
systems-showcase-files/RED.TGA,699518,2015-01-21T02:48:12+11:00,,pronom,x-fmt/367,Truevision TGA Bitmap,1.0,,"extension match tga; byte match at 1, 16 (signature 2/2)",
systems-showcase-files/RED.WPG,1046,2015-01-21T02:48:08+11:00,,pronom,x-fmt/395,WordPerfect Graphics Metafile,1.0,,"extension match wpg; byte match at 0, 16",
systems-showcase-files/REDS.XLS,2163,2015-01-21T02:48:06+11:00,,pronom,fmt/57,Microsoft Excel 4.0 Worksheet (xls),4S,application/vnd.ms-excel,"extension match xls; byte match at 0, 8",
systems-showcase-files/REFIMAGE.PCD,786432,2015-01-21T02:48:06+11:00,,pronom,fmt/211,Kodak Photo CD Image,,,"extension match pcd; byte match at 0, 2051",
systems-showcase-files/REGSALES.XLS,1946,2015-01-21T02:48:04+11:00,,pronom,fmt/56,Microsoft Excel 3.0 Worksheet (xls),3,application/vnd.ms-excel,"extension match xls; byte match at 0, 8",
systems-showcase-files/REPORT.FW3,4784,2015-01-21T02:48:00+11:00,,pronom,x-fmt/322,Framework Database,III,,extension match fw3,match on extension only
systems-showcase-files/REPORTS.XLA,75270,2015-01-21T02:47:58+11:00,,pronom,UNKNOWN,,,,,"no match; possibilities based on extension are x-fmt/123, x-fmt/124"
systems-showcase-files/REVENUE.WK3,177,2015-01-21T02:47:58+11:00,,pronom,x-fmt/115,Lotus 1-2-3 Worksheet,3.0,application/lotus123,"extension match wk3; byte match at 0, 8",
systems-showcase-files/RLE Win or CompuServe.rle,15215,2015-01-21T02:47:12+11:00,,pronom,x-fmt/189,SDSC Image Tool Run-Length Encoded Bitmap,,,extension match rle,match on extension only
systems-showcase-files/ROMAN.FON,13312,2015-01-21T02:47:04+11:00,,pronom,x-fmt/410,Windows New Executable,,,byte match at [[[0 2]] [[128 2]]],extension mismatch
systems-showcase-files/ROND.MPG,750953,2015-01-21T02:47:04+11:00,,pronom,fmt/649,MPEG-1 Elementary Stream,,,"extension match mpg; byte match at 0, 16",
systems-showcase-files/ROTATE.WR1,4096,2015-01-21T02:47:02+11:00,,pronom,UNKNOWN,,,,,no match
systems-showcase-files/ROUND1.MPG,439885,2015-01-21T02:47:00+11:00,,pronom,fmt/649,MPEG-1 Elementary Stream,,,"extension match mpg; byte match at 0, 16",
systems-showcase-files/ROURK.XLS,3277,2015-01-21T02:46:58+11:00,,pronom,fmt/56,Microsoft Excel 3.0 Worksheet (xls),3,application/vnd.ms-excel,"extension match xls; byte match at 0, 8",
systems-showcase-files/Radiance 32b - PSCS6.hdr,1855471,2015-01-21T02:48:48+11:00,,pronom,fmt/591,Radiance RGBE Image Format,,image/vnd.radiance,"extension match hdr; byte match at 0, 11",
systems-showcase-files/Read_me.txt,92,2015-01-21T02:48:34+11:00,,pronom,x-fmt/111,Plain Text File,,text/plain,extension match txt; text match ASCII,
systems-showcase-files/Regular.msg,9728,2015-01-21T02:48:02+11:00,,pronom,x-fmt/430,Microsoft Outlook Email Message,97-2003,,extension match msg; container name __nameid_version1.0 with name only; name __properties_version1.0 with name only,
systems-showcase-files/Robot.rnd,19907,2015-01-21T02:47:06+11:00,,pronom,UNKNOWN,,,,,no match
systems-showcase-files/S.COM,1305,2015-01-21T02:46:56+11:00,,pronom,UNKNOWN,,,,,no match
systems-showcase-files/S01I3P01.PNG,113,2015-01-21T02:46:54+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[101 12]]],
systems-showcase-files/S01N3P01.PNG,113,2015-01-21T02:46:52+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[101 12]]],
systems-showcase-files/S02I3P01.PNG,114,2015-01-21T02:46:46+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[102 12]]],
systems-showcase-files/S02N3P01.PNG,115,2015-01-21T02:46:32+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[103 12]]],
systems-showcase-files/S03I3P01.PNG,118,2015-01-21T02:46:30+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[106 12]]],
systems-showcase-files/S03N3P01.PNG,120,2015-01-21T02:46:28+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[108 12]]],
systems-showcase-files/S04I3P01.PNG,126,2015-01-21T02:46:28+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[114 12]]],
systems-showcase-files/S04N3P01.PNG,121,2015-01-21T02:46:26+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[109 12]]],
systems-showcase-files/S05I3P02.PNG,134,2015-01-21T02:46:24+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[122 12]]],
systems-showcase-files/S05N3P02.PNG,129,2015-01-21T02:46:22+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[117 12]]],
systems-showcase-files/S06I3P02.PNG,143,2015-01-21T02:46:20+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[131 12]]],
systems-showcase-files/S06N3P02.PNG,131,2015-01-21T02:46:18+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[119 12]]],
systems-showcase-files/S07I3P02.PNG,149,2015-01-21T02:46:18+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[137 12]]],
systems-showcase-files/S07N3P02.PNG,138,2015-01-21T02:46:16+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[126 12]]],
systems-showcase-files/S08I3P02.PNG,149,2015-01-21T02:46:14+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[137 12]]],
systems-showcase-files/S08N3P02.PNG,139,2015-01-21T02:46:10+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[127 12]]],
systems-showcase-files/S09I3P02.PNG,147,2015-01-21T02:46:08+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[135 12]]],
systems-showcase-files/S09N3P02.PNG,143,2015-01-21T02:45:34+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[131 12]]],
systems-showcase-files/S32I3P04.PNG,355,2015-01-21T02:45:32+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[343 12]]],
systems-showcase-files/S32N3P04.PNG,263,2015-01-21T02:45:28+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[251 12]]],
systems-showcase-files/S33I3P04.PNG,385,2015-01-21T02:45:02+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[373 12]]],
systems-showcase-files/S33N3P04.PNG,329,2015-01-21T02:45:00+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[317 12]]],
systems-showcase-files/S34I3P04.PNG,349,2015-01-21T02:44:58+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[337 12]]],
systems-showcase-files/S34N3P04.PNG,248,2015-01-21T02:44:56+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[236 12]]],
systems-showcase-files/S35I3P04.PNG,399,2015-01-21T02:44:54+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[387 12]]],
systems-showcase-files/S35N3P04.PNG,338,2015-01-21T02:44:52+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[326 12]]],
systems-showcase-files/S36I3P04.PNG,356,2015-01-21T02:44:50+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[344 12]]],
systems-showcase-files/S36N3P04.PNG,258,2015-01-21T02:44:48+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[246 12]]],
systems-showcase-files/S37I3P04.PNG,394,2015-01-21T02:44:46+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[382 12]]],
systems-showcase-files/S37N3P04.PNG,337,2015-01-21T02:44:44+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[325 12]]],
systems-showcase-files/S38I3P04.PNG,357,2015-01-21T02:44:36+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[345 12]]],
systems-showcase-files/S38N3P04.PNG,245,2015-01-21T02:44:30+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[233 12]]],
systems-showcase-files/S39I3P04.PNG,420,2015-01-21T02:44:28+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[408 12]]],
systems-showcase-files/S39N3P04.PNG,352,2015-01-21T02:44:26+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[340 12]]],
systems-showcase-files/S40I3P04.PNG,357,2015-01-21T02:44:24+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[345 12]]],
systems-showcase-files/S40N3P04.PNG,256,2015-01-21T02:44:22+11:00,,pronom,fmt/11,Portable Network Graphics,1.0,image/png,extension match png; byte match at [[[0 16]] [[244 12]]],
systems-showcase-files/SALEANAL.XLM,4332,2015-01-21T02:44:20+11:00,,pronom,fmt/556,Microsoft Excel Macro,3.0,application/vnd.ms-excel,"extension match xlm; byte match at 0, 8",
systems-showcase-files/SALEANAL.XLS,22367,2015-01-21T02:44:18+11:00,,pronom,fmt/56,Microsoft Excel 3.0 Worksheet (xls),3,application/vnd.ms-excel,"extension match xls; byte match at 0, 8",
systems-showcase-files/SALEDATA.XLS,2313,2015-01-21T02:44:14+11:00,,pronom,fmt/56,Microsoft Excel 3.0 Worksheet (xls),3,application/vnd.ms-excel,"extension match xls; byte match at 0, 8",
systems-showcase-files/SALES.WK1,1765,2015-01-21T02:44:10+11:00,,pronom,x-fmt/114,Lotus 1-2-3 Worksheet,2.0,application/vnd.lotus-1-2-3,"extension match wk1; byte match at 0, 10",
systems-showcase-files/SALES.XLS,13824,2015-01-21T02:44:08+11:00,,pronom,fmt/59,Microsoft Excel 5.0/95 Workbook (xls),5/95,application/vnd.ms-excel,"extension match xls; container name Book with byte match at 0, 8",
systems-showcase-files/SALES.XLT,11776,2015-01-21T02:44:06+11:00,,pronom,fmt/59,Microsoft Excel 5.0/95 Workbook (xls),5/95,application/vnd.ms-excel,"container name Book with byte match at 0, 8",extension mismatch
systems-showcase-files/SALES.XLW,38756,2015-01-21T02:44:06+11:00,,pronom,fmt/58,Microsoft Excel 4.0 Workbook (xls),4W,application/vnd.ms-excel,"extension match xlw; byte match at 0, 8",
systems-showcase-files/SALESQ1.WKS,120,2015-01-21T02:44:04+11:00,,pronom,x-fmt/117,Lotus 1-2-3 Worksheet,1.0,application/vnd.lotus-1-2-3,"extension match wks; byte match at 0, 6",
systems-showcase-files/SALESREP.XLS,2828,2015-01-21T02:44:02+11:00,,pronom,fmt/56,Microsoft Excel 3.0 Worksheet (xls),3,application/vnd.ms-excel,"extension match xls; byte match at 0, 8",
systems-showcase-files/SALESREP.XLW,7540,2015-01-21T02:43:58+11:00,,pronom,fmt/58,Microsoft Excel 4.0 Workbook (xls),4W,application/vnd.ms-excel,"extension match xlw; byte match at 0, 8",
systems-showcase-files/SALESTOT.XLS,5378,2015-01-21T02:43:54+11:00,,pronom,fmt/56,Microsoft Excel 3.0 Worksheet (xls),3,application/vnd.ms-excel,"extension match xls; byte match at 0, 8",
systems-showcase-files/SALETRAC.XLW,365,2015-01-21T02:43:54+11:00,,pronom,x-fmt/128,Microsoft Excel Workspace,,,extension match xlw,match on extension only
systems-showcase-files/SAMPLE.CMU,15233,2015-01-21T02:43:50+11:00,,pronom,x-fmt/111,Plain Text File,,text/plain,text match ASCII,match on text only; extension mismatch
systems-showcase-files/SAMPLE.IWA,3584,2015-01-21T02:43:50+11:00,,pronom,UNKNOWN,,,,,no match
systems-showcase-files/SAMPLE.WR1,6537,2015-01-21T02:43:44+11:00,,pronom,UNKNOWN,,,,,no match
systems-showcase-files/SAMPLE7.DOC,2102,2015-01-21T02:43:42+11:00,,pronom,UNKNOWN,,,,,"no match; possibilities based on extension are x-fmt/42, x-fmt/43, x-fmt/44, x-fmt/131, x-fmt/273, x-fmt/274, x-fmt/275, x-fmt/276, x-fmt/329, fmt/39, fmt/40, fmt/37, fmt/38, fmt/473, fmt/609, fmt/754, fmt/892"
systems-showcase-files/SAMPLES.XLS,219648,2015-01-21T02:43:40+11:00,,pronom,fmt/61,Microsoft Excel 97 Workbook (xls),8,application/vnd.ms-excel,"extension match xls; container name Workbook with byte match at 0, 8 (signature 1/2)",
systems-showcase-files/SAND.TGA,450222,2015-01-21T02:43:30+11:00,,pronom,x-fmt/367,Truevision TGA Bitmap,1.0,,"extension match tga; byte match at 1, 16 (signature 2/2)",
systems-showcase-files/SC5.CAL,3856,2015-01-21T02:43:26+11:00,,pronom,UNKNOWN,,,,,"no match; possibilities based on extension are x-fmt/28, x-fmt/363, x-fmt/364, fmt/403"
systems-showcase-files/SCALE.cal,13174,2015-01-21T02:43:26+11:00,,pronom,x-fmt/28,CALS Compressed Bitmap,,,"extension match cal; byte match at 0, 9",
systems-showcase-files/SCENARIO.XLA,95957,2015-01-21T02:43:22+11:00,,pronom,UNKNOWN,,,,,"no match; possibilities based on extension are x-fmt/123, x-fmt/124"
systems-showcase-files/SCHEDULE.FMT,587,2015-01-21T02:43:18+11:00,,pronom,UNKNOWN,,,,,no match; possibilities based on extension are x-fmt/331
systems-showcase-files/SCHEDULE.WK1,1041,2015-01-21T02:43:16+11:00,,pronom,x-fmt/114,Lotus 1-2-3 Worksheet,2.0,application/vnd.lotus-1-2-3,"extension match wk1; byte match at 0, 10",
systems-showcase-files/SCRIPT.FON,12288,2015-01-21T02:43:06+11:00,,pronom,x-fmt/410,Windows New Executable,,,byte match at [[[0 2]] [[128 2]]],extension mismatch
systems-showcase-files/SEGMENT.ZBR,8481,2015-01-21T02:43:02+11:00,,pronom,UNKNOWN,,,,,no match
systems-showcase-files/SELECT.CUR,326,2015-01-21T02:42:58+11:00,,pronom,fmt/385,Microsoft Windows Cursor,,image/x-win-bitmap,extension match cur; byte match at [[[0 18]] [[20 22]] [[20 22]]],
systems-showcase-files/SERIFE.FON,57936,2015-01-21T02:42:58+11:00,,pronom,x-fmt/410,Windows New Executable,,,byte match at [[[0 2]] [[128 2]]],extension mismatch
systems-showcase-files/SERIFF.FON,81728,2015-01-21T02:42:54+11:00,,pronom,x-fmt/410,Windows New Executable,,,byte match at [[[0 2]] [[128 2]]],extension mismatch
systems-showcase-files/SGIPSCS4.sgi,1841068,2015-01-21T02:42:52+11:00,,pronom,x-fmt/140,Silicon Graphics Image,,image/x-sgi-bw,"byte match at 0, 512",extension mismatch
systems-showcase-files/SGIPSCS6 copy not RLE.sgi,46723115,2015-01-21T02:42:50+11:00,,pronom,x-fmt/140,Silicon Graphics Image,,image/x-sgi-bw,"byte match at 0, 512",extension mismatch
systems-showcase-files/SGIPSCS6.sgi,46723116,2015-01-21T02:41:58+11:00,,pronom,x-fmt/140,Silicon Graphics Image,,image/x-sgi-bw,"byte match at 0, 512",extension mismatch
systems-showcase-files/SHEETAID.XLA,14731,2015-01-21T02:40:48+11:00,,pronom,fmt/556,Microsoft Excel Macro,3.0,application/vnd.ms-excel,"byte match at 0, 8",extension mismatch
systems-showcase-files/SHINGLE-created1995.JPG,27113,2015-01-21T02:40:46+11:00,,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,extension match jpg; byte match at [[[0 14]] [[27111 2]]],
systems-showcase-files/SKELET4.DCX,79770,2015-01-21T02:40:38+11:00,,pronom,x-fmt/348,Multipage Zsoft Paintbrush Bitmap Graphics,,image/x-dcx,"extension match dcx; byte match at 0, 4",
systems-showcase-files/SLIDES.XLA,13196,2015-01-21T02:40:36+11:00,,pronom,fmt/556,Microsoft Excel Macro,3.0,application/vnd.ms-excel,"byte match at 0, 8",extension mismatch
systems-showcase-files/SLIDES.XLT,5289,2015-01-21T02:40:36+11:00,,pronom,fmt/57,Microsoft Excel 4.0 Worksheet (xls),4S,application/vnd.ms-excel,"byte match at 0, 8",extension mismatch
systems-showcase-files/SMALL.WKS,1297,2015-01-21T02:40:32+11:00,,pronom,fmt/166,Microsoft Works Spreadsheet,1-5,,extension match wks; byte match at [[[0 9]] [[1293 4]]],
systems-showcase-files/SMALL.XWD,26765,2015-01-21T02:40:30+11:00,,pronom,fmt/401,X-Windows Screen Dump,X11,,"extension match xwd; byte match at 0, 56",
systems-showcase-files/SMALLE.FON,26112,2015-01-21T02:40:28+11:00,,pronom,x-fmt/410,Windows New Executable,,,byte match at [[[0 2]] [[128 2]]],extension mismatch
systems-showcase-files/SMALLF.FON,21504,2015-01-21T02:40:28+11:00,,pronom,x-fmt/410,Windows New Executable,,,byte match at [[[0 2]] [[128 2]]],extension mismatch
systems-showcase-files/SMARTDB.DB,5882,2015-01-21T02:40:26+11:00,,pronom,UNKNOWN,,,,,"no match; possibilities based on extension are x-fmt/147, fmt/350, fmt/351, fmt/352, fmt/682, fmt/729"
systems-showcase-files/SMARTSS.WS,6034,2015-01-21T02:40:22+11:00,,pronom,UNKNOWN,,,,,"no match; possibilities based on extension are x-fmt/205, x-fmt/206, x-fmt/236, x-fmt/237, x-fmt/260, x-fmt/261, x-fmt/262, x-fmt/370"
systems-showcase-files/SOCCER.ZBR,8332,2015-01-21T02:40:20+11:00,,pronom,UNKNOWN,,,,,no match
systems-showcase-files/SOFT1.RFT,1690,2015-01-21T02:40:18+11:00,,pronom,UNKNOWN,,,,,"no match; possibilities based on extension are x-fmt/285, x-fmt/444"
systems-showcase-files/SOLVCHRT.XLC,1939,2015-01-21T02:38:46+11:00,,pronom,x-fmt/126,Microsoft Excel Chart,4.0,,"extension match xlc; byte match at 0, 8",
systems-showcase-files/SOLVER.XLA,485888,2015-01-21T02:38:44+11:00,,pronom,fmt/61,Microsoft Excel 97 Workbook (xls),8,application/vnd.ms-excel,"container name Workbook with byte match at 0, 8 (signature 1/2)",extension mismatch
systems-showcase-files/SOLVER1.XLS,5285,2015-01-21T02:38:42+11:00,,pronom,fmt/57,Microsoft Excel 4.0 Worksheet (xls),4S,application/vnd.ms-excel,"extension match xls; byte match at 0, 8",
systems-showcase-files/SOLVER2.XLS,5936,2015-01-21T02:38:40+11:00,,pronom,fmt/57,Microsoft Excel 4.0 Worksheet (xls),4S,application/vnd.ms-excel,"extension match xls; byte match at 0, 8",
systems-showcase-files/SOLVER3.XLS,6598,2015-01-21T02:38:38+11:00,,pronom,fmt/57,Microsoft Excel 4.0 Worksheet (xls),4S,application/vnd.ms-excel,"extension match xls; byte match at 0, 8",
systems-showcase-files/SOLVER4.XLS,6081,2015-01-21T02:38:36+11:00,,pronom,fmt/57,Microsoft Excel 4.0 Worksheet (xls),4S,application/vnd.ms-excel,"extension match xls; byte match at 0, 8",
systems-showcase-files/SOLVER5.XLS,6845,2015-01-21T02:38:34+11:00,,pronom,fmt/57,Microsoft Excel 4.0 Worksheet (xls),4S,application/vnd.ms-excel,"extension match xls; byte match at 0, 8",
systems-showcase-files/SOLVER6.XLS,5310,2015-01-21T02:38:32+11:00,,pronom,fmt/57,Microsoft Excel 4.0 Worksheet (xls),4S,application/vnd.ms-excel,"extension match xls; byte match at 0, 8",
systems-showcase-files/SOLVEREX.XLS,6271,2015-01-21T02:38:30+11:00,,pronom,fmt/57,Microsoft Excel 4.0 Worksheet (xls),4S,application/vnd.ms-excel,"extension match xls; byte match at 0, 8",
systems-showcase-files/SOLVREP.XLA,38399,2015-01-21T02:38:28+11:00,,pronom,UNKNOWN,,,,,"no match; possibilities based on extension are x-fmt/123, x-fmt/124"
systems-showcase-files/SOLVSAMP.XLS,159232,2015-01-21T02:38:26+11:00,,pronom,fmt/61,Microsoft Excel 97 Workbook (xls),8,application/vnd.ms-excel,"extension match xls; container name Workbook with byte match at 0, 8 (signature 1/2)",
systems-showcase-files/SPACE.JPG,61079,2015-01-21T02:38:24+11:00,,pronom,fmt/42,JPEG File Interchange Format,1.00,image/jpeg,extension match jpg; byte match at [[[0 14]] [[61077 2]]],
systems-showcase-files/SPIKES.TGA,806300,2015-01-21T02:38:20+11:00,,pronom,x-fmt/367,Truevision TGA Bitmap,1.0,,"extension match tga; byte match at 1, 16 (signature 2/2)",
systems-showcase-files/SPIRO2.PS,2457,2015-01-21T02:38:18+11:00,,pronom,UNKNOWN,,,,,"no match; possibilities based on extension are x-fmt/91, fmt/124, x-fmt/406, x-fmt/407, x-fmt/408, fmt/501"
systems-showcase-files/SPLIT.FIT,538560,2015-01-21T02:38:16+11:00,,pronom,x-fmt/383,Flexible Image Transport System,,application/fits,"byte match at 0, 169",extension mismatch
systems-showcase-files/SPLIT.IMG,537195,2015-01-21T02:38:14+11:00,,pronom,fmt/383,VICAR (Video Image Communication and Retrieval) Planetary File Format,,,"extension match img; byte match at 0, 37",
systems-showcase-files/SPLIT.TXT,1337,2015-01-21T02:38:12+11:00,,pronom,x-fmt/111,Plain Text File,,text/plain,extension match txt; text match ASCII,
systems-showcase-files/SPRINT.SPT,19564,2015-01-21T02:38:10+11:00,,pronom,UNKNOWN,,,,,no match
systems-showcase-files/SSERIFE.FON,64544,2015-01-21T02:38:06+11:00,,pronom,x-fmt/410,Windows New Executable,,,byte match at [[[0 2]] [[128 2]]],extension mismatch
