"ID","PARENT_ID","URI","FILE_PATH","NAME","METHOD","STATUS","SIZE","TYPE","EXT","LAST_MODIFIED","EXTENSION_MISMATCH","HASH","FORMAT_COUNT","PUID","MIME_TYPE","FORMAT_NAME","FORMAT_VERSION"
"1778","2","file:/home/richard/local/bench/ipres/systems-showcase-files/PS5interlaced.gif","/home/richard/local/bench/ipres/systems-showcase-files/PS5interlaced.gif","PS5interlaced.gif","Signature","Done","40146","File","gif","2015-01-21T02:52:48","false",,"1","fmt/4","image/gif","Graphics Interchange Format","89a"
"1779","2","file:/home/richard/local/bench/ipres/systems-showcase-files/PBM%20-%20PSCS6.pgm","/home/richard/local/bench/ipres/systems-showcase-files/PBM - PSCS6.pgm","PBM - PSCS6.pgm","Signature","Done","19391","File","pgm","2015-01-21T03:00:36","false",,"1","fmt/406","","Portable Grey Map - Binary",""
"1780","2","file:/home/richard/local/bench/ipres/systems-showcase-files/GDF","/home/richard/local/bench/ipres/systems-showcase-files/GDF","GDF",,"Done","13326","File","","2015-01-21T00:53:20","false",,"0",,"","",""
"1781","2","file:/home/richard/local/bench/ipres/systems-showcase-files/CHWHAT.XLW","/home/richard/local/bench/ipres/systems-showcase-files/CHWHAT.XLW","CHWHAT.XLW","Extension","Done","330","File","xlw","2015-01-21T01:09:14","false",,"2","fmt/59","application/vnd.ms-excel","Microsoft Excel 5.0/95 Workbook (xls)","5/95"
"1781","2","file:/home/richard/local/bench/ipres/systems-showcase-files/CHWHAT.XLW","/home/richard/local/bench/ipres/systems-showcase-files/CHWHAT.XLW","CHWHAT.XLW","Extension","Done","330","File","xlw","2015-01-21T01:09:14","false",,"2","x-fmt/128","","Microsoft Excel Workspace",""
"1782","2","file:/home/richard/local/bench/ipres/systems-showcase-files/EXR32bPSCS6.exr","/home/richard/local/bench/ipres/systems-showcase-files/EXR32bPSCS6.exr","EXR32bPSCS6.exr",,"Done","4731193","File","exr","2015-01-21T00:58:44","false",,"0",,"","",""
"1783","2","file:/home/richard/local/bench/ipres/systems-showcase-files/TIFF%20-%20PSCS4.tif","/home/richard/local/bench/ipres/systems-showcase-files/TIFF - PSCS4.tif","TIFF - PSCS4.tif","Signature","Done","2430912","File","tif","2015-01-21T02:33:10","false",,"1","x-fmt/387","image/tiff","Exchangeable Image File Format (Uncompressed)","2.2"
"1784","2","file:/home/richard/local/bench/ipres/systems-showcase-files/CALSS2.RAS","/home/richard/local/bench/ipres/systems-showcase-files/CALSS2.RAS","CALSS2.RAS","Signature","Done","243200","File","ras","2015-01-21T01:10:50","true",,"1","x-fmt/28","","CALS Compressed Bitmap",""
"1785","2","file:/home/richard/local/bench/ipres/systems-showcase-files/FNOTE1.DOC","/home/richard/local/bench/ipres/systems-showcase-files/FNOTE1.DOC","FNOTE1.DOC","Extension","Done","969","File","doc","2015-01-21T00:55:54","false",,"8","fmt/892","application/vnd.wordperfect","Compound WordPerfect for Windows Document","6 onwards"
"1785","2","file:/home/richard/local/bench/ipres/systems-showcase-files/FNOTE1.DOC","/home/richard/local/bench/ipres/systems-showcase-files/FNOTE1.DOC","FNOTE1.DOC","Extension","Done","969","File","doc","2015-01-21T00:55:54","false",,"8","fmt/754","application/msword","Microsoft Word Document (Password Protected)","97-2003"
"1785","2","file:/home/richard/local/bench/ipres/systems-showcase-files/FNOTE1.DOC","/home/richard/local/bench/ipres/systems-showcase-files/FNOTE1.DOC","FNOTE1.DOC","Extension","Done","969","File","doc","2015-01-21T00:55:54","false",,"8","fmt/609","application/msword","Microsoft Word (Generic)","6.0-2003"
"1785","2","file:/home/richard/local/bench/ipres/systems-showcase-files/FNOTE1.DOC","/home/richard/local/bench/ipres/systems-showcase-files/FNOTE1.DOC","FNOTE1.DOC","Extension","Done","969","File","doc","2015-01-21T00:55:54","false",,"8","x-fmt/329","","Interleaf Document",""
"1785","2","file:/home/richard/local/bench/ipres/systems-showcase-files/FNOTE1.DOC","/home/richard/local/bench/ipres/systems-showcase-files/FNOTE1.DOC","FNOTE1.DOC","Extension","Done","969","File","doc","2015-01-21T00:55:54","false",,"8","x-fmt/273","application/msword","Microsoft Word for MS-DOS Document","3.0"
"1785","2","file:/home/richard/local/bench/ipres/systems-showcase-files/FNOTE1.DOC","/home/richard/local/bench/ipres/systems-showcase-files/FNOTE1.DOC","FNOTE1.DOC","Extension","Done","969","File","doc","2015-01-21T00:55:54","false",,"8","x-fmt/131","","Stationery for Mac OS X",""
"1785","2","file:/home/richard/local/bench/ipres/systems-showcase-files/FNOTE1.DOC","/home/richard/local/bench/ipres/systems-showcase-files/FNOTE1.DOC","FNOTE1.DOC","Extension","Done","969","File","doc","2015-01-21T00:55:54","false",,"8","x-fmt/43","","Wordperfect Secondary File","5.1/5.2"
"1785","2","file:/home/richard/local/bench/ipres/systems-showcase-files/FNOTE1.DOC","/home/richard/local/bench/ipres/systems-showcase-files/FNOTE1.DOC","FNOTE1.DOC","Extension","Done","969","File","doc","2015-01-21T00:55:54","false",,"8","x-fmt/42","","Wordperfect Secondary File","5.0"
"1786","2","file:/home/richard/local/bench/ipres/systems-showcase-files/56.DOC","/home/richard/local/bench/ipres/systems-showcase-files/56.DOC","56.DOC","Container","Done","34816","File","doc","2015-01-21T01:35:14","false",,"1","fmt/40","application/msword","Microsoft Word Document","97-2003"
"1787","2","file:/home/richard/local/bench/ipres/systems-showcase-files/NE5979~1.HTM","/home/richard/local/bench/ipres/systems-showcase-files/NE5979~1.HTM","NE5979~1.HTM","Signature","Done","32839","File","htm","2015-01-21T03:09:00","false",,"1","fmt/102","application/xhtml+xml","Extensible Hypertext Markup Language","1.0"
"1788","2","file:/home/richard/local/bench/ipres/systems-showcase-files/BLK.PAL","/home/richard/local/bench/ipres/systems-showcase-files/BLK.PAL","BLK.PAL",,"Done","2048","File","pal","2015-01-21T01:17:46","false",,"0",,"","",""
"1789","2","file:/home/richard/local/bench/ipres/systems-showcase-files/SUNSET.XLS","/home/richard/local/bench/ipres/systems-showcase-files/SUNSET.XLS","SUNSET.XLS","Signature","Done","2163","File","xls","2015-01-21T02:37:28","false",,"1","fmt/57","application/vnd.ms-excel","Microsoft Excel 4.0 Worksheet (xls)","4S"
"1790","2","file:/home/richard/local/bench/ipres/systems-showcase-files/PCT.ZIP","/home/richard/local/bench/ipres/systems-showcase-files/PCT.ZIP","PCT.ZIP","Signature","Done","84523","Container","zip","2015-01-21T03:00:32","false",,"1","x-fmt/263","application/zip","ZIP Format",""
"1791","2","file:/home/richard/local/bench/ipres/systems-showcase-files/NE5CE4~1.DBF","/home/richard/local/bench/ipres/systems-showcase-files/NE5CE4~1.DBF","NE5CE4~1.DBF","Signature","Done","76217","File","dbf","2015-01-21T03:09:00","false",,"1","x-fmt/9","","dBASE Database","III"
"1792","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ne_10m_geography_regions_polys.dbf","/home/richard/local/bench/ipres/systems-showcase-files/ne_10m_geography_regions_polys.dbf","ne_10m_geography_regions_polys.dbf","Signature","Done","693226","File","dbf","2015-01-21T03:06:18","false",,"1","x-fmt/9","","dBASE Database","III"
"1793","2","file:/home/richard/local/bench/ipres/systems-showcase-files/SVG-%20ILLCS4.svg","/home/richard/local/bench/ipres/systems-showcase-files/SVG- ILLCS4.svg","SVG- ILLCS4.svg","Signature","Done","147816","File","svg","2015-01-21T02:37:04","true",,"1","fmt/101","application/xml, text/xml","Extensible Markup Language","1.0"
"1794","2","file:/home/richard/local/bench/ipres/systems-showcase-files/Bottlepscs4.mtl","/home/richard/local/bench/ipres/systems-showcase-files/Bottlepscs4.mtl","Bottlepscs4.mtl",,"Done","2560","File","mtl","2015-01-21T01:12:36","false",,"0",,"","",""
"1795","2","file:/home/richard/local/bench/ipres/systems-showcase-files/AutoCAD%20draw%20R14%20PNG%20-%20ILLCS4_1.png","/home/richard/local/bench/ipres/systems-showcase-files/AutoCAD draw R14 PNG - ILLCS4_1.png","AutoCAD draw R14 PNG - ILLCS4_1.png","Signature","Done","664668","File","png","2015-01-21T01:22:34","false",,"1","fmt/11","image/png","Portable Network Graphics","1.0"
"1796","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ps25b.psd","/home/richard/local/bench/ipres/systems-showcase-files/ps25b.psd","ps25b.psd","Signature","Done","1418","File","psd","2015-01-21T02:55:48","false",,"1","x-fmt/92","image/vnd.adobe.photoshop","Adobe Photoshop",""
"1797","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ps55ASCIIpriview.eps","/home/richard/local/bench/ipres/systems-showcase-files/ps55ASCIIpriview.eps","ps55ASCIIpriview.eps","Signature","Done","300269","File","eps","2015-01-21T02:53:24","false",,"1","fmt/124","application/postscript","Encapsulated PostScript File Format","3"
"1798","2","file:/home/richard/local/bench/ipres/systems-showcase-files/OWTUTOR.WP","/home/richard/local/bench/ipres/systems-showcase-files/OWTUTOR.WP","OWTUTOR.WP","Extension","Done","32435","File","wp","2015-01-21T03:02:08","false",,"2","fmt/892","application/vnd.wordperfect","Compound WordPerfect for Windows Document","6 onwards"
"1798","2","file:/home/richard/local/bench/ipres/systems-showcase-files/OWTUTOR.WP","/home/richard/local/bench/ipres/systems-showcase-files/OWTUTOR.WP","OWTUTOR.WP","Extension","Done","32435","File","wp","2015-01-21T03:02:08","false",,"2","x-fmt/203","application/vnd.wordperfect","WordPerfect for Windows Document","5.2"
"1799","2","file:/home/richard/local/bench/ipres/systems-showcase-files/DATA1.HDR","/home/richard/local/bench/ipres/systems-showcase-files/DATA1.HDR","DATA1.HDR",,"Done","14021","File","hdr","2015-01-21T01:06:52","false",,"0",,"","",""
"1800","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ALLPRIMS.CGM","/home/richard/local/bench/ipres/systems-showcase-files/ALLPRIMS.CGM","ALLPRIMS.CGM","Signature","Done","33591","File","cgm","2015-01-21T01:24:16","false",,"1","x-fmt/142","image/cgm","Computer Graphics Metafile ASCII","1"
"1801","2","file:/home/richard/local/bench/ipres/systems-showcase-files/TP1N3P08.PNG","/home/richard/local/bench/ipres/systems-showcase-files/TP1N3P08.PNG","TP1N3P08.PNG","Signature","Done","1115","File","png","2015-01-21T02:32:04","false",,"1","fmt/11","image/png","Portable Network Graphics","1.0"
"1802","2","file:/home/richard/local/bench/ipres/systems-showcase-files/pal8topdown.bmp","/home/richard/local/bench/ipres/systems-showcase-files/pal8topdown.bmp","pal8topdown.bmp","Signature","Done","9254","File","bmp","2015-01-21T03:01:08","false",,"1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1803","2","file:/home/richard/local/bench/ipres/systems-showcase-files/S05N3P02.PNG","/home/richard/local/bench/ipres/systems-showcase-files/S05N3P02.PNG","S05N3P02.PNG","Signature","Done","129","File","png","2015-01-21T02:46:22","false",,"1","fmt/11","image/png","Portable Network Graphics","1.0"
"1804","2","file:/home/richard/local/bench/ipres/systems-showcase-files/AutoCAD%20Drawing%202004-%20ILLCS6.dxf","/home/richard/local/bench/ipres/systems-showcase-files/AutoCAD Drawing 2004- ILLCS6.dxf","AutoCAD Drawing 2004- ILLCS6.dxf","Signature","Done","27430","File","dxf","2015-01-21T01:22:20","false",,"1","fmt/79","image/vnd.dxf","Drawing Interchange File Format (ASCII)","2004/2005/2006"
"1805","2","file:/home/richard/local/bench/ipres/systems-showcase-files/titleandchart.ppt","/home/richard/local/bench/ipres/systems-showcase-files/titleandchart.ppt","titleandchart.ppt","Container","Done","37376","File","ppt","2015-01-21T02:32:34","false",,"1","fmt/126","application/vnd.ms-powerpoint","Microsoft Powerpoint Presentation","97-2003"
"1806","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ps25f.psd","/home/richard/local/bench/ipres/systems-showcase-files/ps25f.psd","ps25f.psd","Signature","Done","6489","File","psd","2015-01-21T02:55:36","false",,"1","x-fmt/92","image/vnd.adobe.photoshop","Adobe Photoshop",""
"1807","2","file:/home/richard/local/bench/ipres/systems-showcase-files/BASN3P01.PNG","/home/richard/local/bench/ipres/systems-showcase-files/BASN3P01.PNG","BASN3P01.PNG","Signature","Done","112","File","png","2015-01-21T01:18:54","false",,"1","fmt/11","image/png","Portable Network Graphics","1.0"
"1808","2","file:/home/richard/local/bench/ipres/systems-showcase-files/PDF17extensionlevel3-acrobat9.pdf","/home/richard/local/bench/ipres/systems-showcase-files/PDF17extensionlevel3-acrobat9.pdf","PDF17extensionlevel3-acrobat9.pdf","Signature","Done","74577","File","pdf","2015-01-21T02:58:16","false",,"1","fmt/276","application/pdf","Acrobat PDF 1.7 - Portable Document Format","1.7"
"1809","2","file:/home/richard/local/bench/ipres/systems-showcase-files/SOLVER2.XLS","/home/richard/local/bench/ipres/systems-showcase-files/SOLVER2.XLS","SOLVER2.XLS","Signature","Done","5936","File","xls","2015-01-21T02:38:40","false",,"1","fmt/57","application/vnd.ms-excel","Microsoft Excel 4.0 Worksheet (xls)","4S"
"1810","2","file:/home/richard/local/bench/ipres/systems-showcase-files/DrawingWithoutTasks.mpp","/home/richard/local/bench/ipres/systems-showcase-files/DrawingWithoutTasks.mpp","DrawingWithoutTasks.mpp","Container","Done","56832","File","mpp","2015-01-21T01:03:06","false",,"1","x-fmt/245","application/vnd.ms-project","Microsoft Project","98"
"1811","2","file:/home/richard/local/bench/ipres/systems-showcase-files/MARBLES.XWD","/home/richard/local/bench/ipres/systems-showcase-files/MARBLES.XWD","MARBLES.XWD","Signature","Done","5681776","File","xwd","2015-01-21T03:14:04","false",,"1","fmt/401","","X-Windows Screen Dump","X11"
"1812","2","file:/home/richard/local/bench/ipres/systems-showcase-files/APPLE.PCX","/home/richard/local/bench/ipres/systems-showcase-files/APPLE.PCX","APPLE.PCX","Signature","Done","126319","File","pcx","2015-01-21T01:23:42","false",,"1","fmt/90","image/vnd.zbrush.pcx","PCX","5"
"1813","2","file:/home/richard/local/bench/ipres/systems-showcase-files/XYMISC","/home/richard/local/bench/ipres/systems-showcase-files/XYMISC","XYMISC",,"Done","4900","File","","2015-01-21T02:23:06","false",,"0",,"","",""
"1814","2","file:/home/richard/local/bench/ipres/systems-showcase-files/MARBLE24.PNG","/home/richard/local/bench/ipres/systems-showcase-files/MARBLE24.PNG","MARBLE24.PNG","Signature","Done","2081345","File","png","2015-01-21T03:15:26","false",,"1","fmt/11","image/png","Portable Network Graphics","1.0"
"1815","2","file:/home/richard/local/bench/ipres/systems-showcase-files/YEL.CUT","/home/richard/local/bench/ipres/systems-showcase-files/YEL.CUT","YEL.CUT","Extension","Done","1302","File","cut","2015-01-21T02:23:02","false",,"1","x-fmt/316","","Dr Halo Bitmap",""
"1816","2","file:/home/richard/local/bench/ipres/systems-showcase-files/30.gif","/home/richard/local/bench/ipres/systems-showcase-files/30.gif","30.gif","Signature","Done","791891","File","gif","2015-01-21T01:37:34","false",,"1","fmt/4","image/gif","Graphics Interchange Format","89a"
"1817","2","file:/home/richard/local/bench/ipres/systems-showcase-files/28510-0003.avi","/home/richard/local/bench/ipres/systems-showcase-files/28510-0003.avi","28510-0003.avi","Signature","Done","19084790","File","avi","2015-01-21T01:55:40","false",,"1","fmt/5","video/x-msvideo","Audio/Video Interleaved Format",""
"1818","2","file:/home/richard/local/bench/ipres/systems-showcase-files/rgb16-565pal.bmp","/home/richard/local/bench/ipres/systems-showcase-files/rgb16-565pal.bmp","rgb16-565pal.bmp","Signature","Done","17474","File","bmp","2015-01-21T02:47:48","false",,"1","fmt/117","image/bmp","Windows Bitmap","3.0 NT"
"1819","2","file:/home/richard/local/bench/ipres/systems-showcase-files/BASI0G04.PNG","/home/richard/local/bench/ipres/systems-showcase-files/BASI0G04.PNG","BASI0G04.PNG","Signature","Done","247","File","png","2015-01-21T01:19:36","false",,"1","fmt/11","image/png","Portable Network Graphics","1.0"
"1820","2","file:/home/richard/local/bench/ipres/systems-showcase-files/COFFEE.WMF","/home/richard/local/bench/ipres/systems-showcase-files/COFFEE.WMF","COFFEE.WMF","Signature","Done","3410","File","wmf","2015-01-21T01:08:54","false",,"1","x-fmt/119","image/wmf","Windows Metafile Image",""
"1821","2","file:/home/richard/local/bench/ipres/systems-showcase-files/PSCS6.psd","/home/richard/local/bench/ipres/systems-showcase-files/PSCS6.psd","PSCS6.psd","Signature","Done","30151","File","psd","2015-01-21T02:50:10","false",,"1","x-fmt/92","image/vnd.adobe.photoshop","Adobe Photoshop",""
"1822","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_populated_places.README.html","/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_populated_places.README.html","ne_110m_populated_places.README.html","Signature","Done","29489","File","html","2015-01-21T03:02:54","false",,"1","fmt/102","application/xhtml+xml","Extensible Hypertext Markup Language","1.0"
"1823","2","file:/home/richard/local/bench/ipres/systems-showcase-files/S40I3P04.PNG","/home/richard/local/bench/ipres/systems-showcase-files/S40I3P04.PNG","S40I3P04.PNG","Signature","Done","357","File","png","2015-01-21T02:44:24","false",,"1","fmt/11","image/png","Portable Network Graphics","1.0"
"1824","2","file:/home/richard/local/bench/ipres/systems-showcase-files/XLS4.XLS","/home/richard/local/bench/ipres/systems-showcase-files/XLS4.XLS","XLS4.XLS","Signature","Done","310836","File","xls","2015-01-21T02:23:24","false",,"1","fmt/57","application/vnd.ms-excel","Microsoft Excel 4.0 Worksheet (xls)","4S"
"1825","2","file:/home/richard/local/bench/ipres/systems-showcase-files/PersonalMonthlyBudget.xltx","/home/richard/local/bench/ipres/systems-showcase-files/PersonalMonthlyBudget.xltx","PersonalMonthlyBudget.xltx","Signature","Done","30131","File","xltx","2015-01-21T02:58:10","false",,"1","fmt/189","","Microsoft Office Open XML","2007 onwards"
"1826","2","file:/home/richard/local/bench/ipres/systems-showcase-files/BROOK.EPS","/home/richard/local/bench/ipres/systems-showcase-files/BROOK.EPS","BROOK.EPS",,"Done","30138","File","eps","2015-01-21T01:12:10","false",,"0",,"","",""
"1827","2","file:/home/richard/local/bench/ipres/systems-showcase-files/BMP%20-%20PSCS6.bmp","/home/richard/local/bench/ipres/systems-showcase-files/BMP - PSCS6.bmp","BMP - PSCS6.bmp","Signature","Done","20464","File","bmp","2015-01-21T01:15:42","false",,"1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1828","2","file:/home/richard/local/bench/ipres/systems-showcase-files/PSCS6DCS2BINARYpreview.eps","/home/richard/local/bench/ipres/systems-showcase-files/PSCS6DCS2BINARYpreview.eps","PSCS6DCS2BINARYpreview.eps","Signature","Done","2076951","File","eps","2015-01-21T02:49:22","false",,"1","fmt/124","application/postscript","Encapsulated PostScript File Format","3"
"1829","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ne_10m_coastline.shp","/home/richard/local/bench/ipres/systems-showcase-files/ne_10m_coastline.shp","ne_10m_coastline.shp","Signature","Done","6801012","File","shp","2015-01-21T03:06:50","false",,"1","x-fmt/235","","ESRI Arc/View ShapeFile",""
"1830","2","file:/home/richard/local/bench/ipres/systems-showcase-files/Photoshop%20DCS%201.0%20-%20PSCS4.K","/home/richard/local/bench/ipres/systems-showcase-files/Photoshop DCS 1.0 - PSCS4.K","Photoshop DCS 1.0 - PSCS4.K","Signature","Done","1000842","File","k","2015-01-21T02:57:56","true",,"1","fmt/124","application/postscript","Encapsulated PostScript File Format","3"
"1831","2","file:/home/richard/local/bench/ipres/systems-showcase-files/WHT.BMP","/home/richard/local/bench/ipres/systems-showcase-files/WHT.BMP","WHT.BMP","Signature","Done","86454","File","bmp","2015-01-21T02:26:12","false",,"1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1832","2","file:/home/richard/local/bench/ipres/systems-showcase-files/PS3.flm","/home/richard/local/bench/ipres/systems-showcase-files/PS3.flm","PS3.flm","Extension","Done","1331200","File","flm","2015-01-21T02:54:40","false",,"1","x-fmt/155","","AutoCAD Film Roll",""
"1833","2","file:/home/richard/local/bench/ipres/systems-showcase-files/AI%2088%20-%20FreeHandMX.AI","/home/richard/local/bench/ipres/systems-showcase-files/AI 88 - FreeHandMX.AI","AI 88 - FreeHandMX.AI","Signature","Done","400077","File","ai","2015-01-21T01:31:54","true",,"1","x-fmt/406","application/postscript","PostScript","2.0"
"1834","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_geography_regions_points.shp","/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_geography_regions_points.shp","ne_110m_geography_regions_points.shp","Signature","Done","184","File","shp","2015-01-21T03:03:30","false",,"1","x-fmt/235","","ESRI Arc/View ShapeFile",""
"1835","2","file:/home/richard/local/bench/ipres/systems-showcase-files/checksums","/home/richard/local/bench/ipres/systems-showcase-files/checksums","checksums",,"Done","2833","File","","2015-01-21T01:09:32","false",,"0",,"","",""
"1836","2","file:/home/richard/local/bench/ipres/systems-showcase-files/2-3-0.jpg","/home/richard/local/bench/ipres/systems-showcase-files/2-3-0.jpg","2-3-0.jpg","Signature","Done","492","File","jpg","2015-01-21T02:17:02","false",,"1","fmt/41","image/jpeg","Raw JPEG Stream",""
"1837","2","file:/home/richard/local/bench/ipres/systems-showcase-files/SWP05569.FIT","/home/richard/local/bench/ipres/systems-showcase-files/SWP05569.FIT","SWP05569.FIT","Signature","Done","388800","File","fit","2015-01-21T02:36:40","true",,"1","x-fmt/383","application/fits, image/fits","Flexible Image Transport System",""
"1838","2","file:/home/richard/local/bench/ipres/systems-showcase-files/PSCS6DCS2ASCIIpreview.K","/home/richard/local/bench/ipres/systems-showcase-files/PSCS6DCS2ASCIIpreview.K","PSCS6DCS2ASCIIpreview.K","Signature","Done","320526","File","k","2015-01-21T02:49:28","true",,"1","fmt/124","application/postscript","Encapsulated PostScript File Format","3"
"1839","2","file:/home/richard/local/bench/ipres/systems-showcase-files/BLU.PCT","/home/richard/local/bench/ipres/systems-showcase-files/BLU.PCT","BLU.PCT","Signature","Done","5748","File","pct","2015-01-21T01:16:12","false",,"1","fmt/341","image/x-pict","Macintosh PICT Image","2.0"
"1840","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ps2f.psd","/home/richard/local/bench/ipres/systems-showcase-files/ps2f.psd","ps2f.psd",,"Done","30000","File","psd","2015-01-21T02:55:16","false",,"0",,"","",""
"1841","2","file:/home/richard/local/bench/ipres/systems-showcase-files/AutoCAD%20draw%202000%20jpeg%20-%20ILLCS4.dwg","/home/richard/local/bench/ipres/systems-showcase-files/AutoCAD draw 2000 jpeg - ILLCS4.dwg","AutoCAD draw 2000 jpeg - ILLCS4.dwg","Signature","Done","7138","File","dwg","2015-01-21T01:23:04","false",,"1","fmt/35","image/vnd.dwg","AutoCAD Drawing","2000-2002"
"1842","2","file:/home/richard/local/bench/ipres/systems-showcase-files/COLORS","/home/richard/local/bench/ipres/systems-showcase-files/COLORS","COLORS","Signature","Done","3585","File","","2015-01-21T01:08:44","true",,"1","x-fmt/64","application/msword","Microsoft Word for Macintosh Document","4.0"
"1843","2","file:/home/richard/local/bench/ipres/systems-showcase-files/WZMAIN80.MDE","/home/richard/local/bench/ipres/systems-showcase-files/WZMAIN80.MDE","WZMAIN80.MDE",,"Done","3938304","File","mde","2015-01-21T02:24:18","false",,"0",,"","",""
"1844","2","file:/home/richard/local/bench/ipres/systems-showcase-files/INVDB.wk1","/home/richard/local/bench/ipres/systems-showcase-files/INVDB.wk1","INVDB.wk1","Signature","Done","486","File","wk1","2015-01-21T03:18:30","false",,"1","x-fmt/114","application/vnd.lotus-1-2-3, application/x-123","Lotus 1-2-3 Worksheet","2.0"
"1845","2","file:/home/richard/local/bench/ipres/systems-showcase-files/A%20day%20at%20the%20Zoo.SHW","/home/richard/local/bench/ipres/systems-showcase-files/A day at the Zoo.SHW","A day at the Zoo.SHW","Signature","Done","803921","File","shw","2015-01-21T01:32:52","false",,"1","fmt/111","","OLE2 Compound Document Format",""
"1846","2","file:/home/richard/local/bench/ipres/systems-showcase-files/NEE62E~1.PRJ","/home/richard/local/bench/ipres/systems-showcase-files/NEE62E~1.PRJ","NEE62E~1.PRJ","Signature","Done","145","File","prj","2015-01-21T03:08:40","false",,"1","fmt/320","","ESRI Shapefile Projection (Well-Known Text) Format",""
"1847","2","file:/home/richard/local/bench/ipres/systems-showcase-files/WRDCHARS","/home/richard/local/bench/ipres/systems-showcase-files/WRDCHARS","WRDCHARS","Signature","Done","2048","File","","2015-01-21T02:24:34","true",,"1","x-fmt/64","application/msword","Microsoft Word for Macintosh Document","4.0"
"1848","2","file:/home/richard/local/bench/ipres/systems-showcase-files/RED.WPG","/home/richard/local/bench/ipres/systems-showcase-files/RED.WPG","RED.WPG","Signature","Done","1046","File","wpg","2015-01-21T02:48:08","false",,"1","x-fmt/395","","WordPerfect Graphics Metafile","1.0"
"1849","2","file:/home/richard/local/bench/ipres/systems-showcase-files/34.TIF","/home/richard/local/bench/ipres/systems-showcase-files/34.TIF","34.TIF","Signature","Done","4270501","File","tif","2015-01-21T01:37:14","false",,"1","fmt/353","image/tiff","Tagged Image File Format",""
"1850","2","file:/home/richard/local/bench/ipres/systems-showcase-files/2-0-3.jpg","/home/richard/local/bench/ipres/systems-showcase-files/2-0-3.jpg","2-0-3.jpg","Signature","Done","380","File","jpg","2015-01-21T02:17:24","false",,"1","fmt/41","image/jpeg","Raw JPEG Stream",""
"1851","2","file:/home/richard/local/bench/ipres/systems-showcase-files/MOON.XV","/home/richard/local/bench/ipres/systems-showcase-files/MOON.XV","MOON.XV",,"Done","263168","File","xv","2015-01-21T03:13:02","false",,"0",,"","",""
"1852","2","file:/home/richard/local/bench/ipres/systems-showcase-files/testzip.zip","/home/richard/local/bench/ipres/systems-showcase-files/testzip.zip","testzip.zip","Signature","Done","715450","Container","zip","2015-01-21T02:34:02","false",,"1","x-fmt/263","application/zip","ZIP Format",""
"1853","2","file:/home/richard/local/bench/ipres/systems-showcase-files/STRATA.TGA","/home/richard/local/bench/ipres/systems-showcase-files/STRATA.TGA","STRATA.TGA","Signature","Done","807418","File","tga","2015-01-21T02:37:52","false",,"1","x-fmt/367","","Truevision TGA Bitmap","1.0"
"1854","2","file:/home/richard/local/bench/ipres/systems-showcase-files/INTER.RND","/home/richard/local/bench/ipres/systems-showcase-files/INTER.RND","INTER.RND",,"Done","896","File","rnd","2015-01-21T03:18:40","false",,"0",,"","",""
"1855","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ne_10m_admin_1_states_provinces_lines_shp.dbf","/home/richard/local/bench/ipres/systems-showcase-files/ne_10m_admin_1_states_provinces_lines_shp.dbf","ne_10m_admin_1_states_provinces_lines_shp.dbf","Signature","Done","10968188","File","dbf","2015-01-21T03:07:28","false",,"1","x-fmt/9","","dBASE Database","III"
"1856","2","file:/home/richard/local/bench/ipres/systems-showcase-files/GEDRP3V2.JPG","/home/richard/local/bench/ipres/systems-showcase-files/GEDRP3V2.JPG","GEDRP3V2.JPG","Signature","Done","270072","File","jpg","2015-01-21T00:53:18","false",,"1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"1857","2","file:/home/richard/local/bench/ipres/systems-showcase-files/2-3-2.jpg","/home/richard/local/bench/ipres/systems-showcase-files/2-3-2.jpg","2-3-2.jpg","Signature","Done","492","File","jpg","2015-01-21T02:16:58","false",,"1","fmt/41","image/jpeg","Raw JPEG Stream",""
"1858","2","file:/home/richard/local/bench/ipres/systems-showcase-files/pal8oversizepal.bmp","/home/richard/local/bench/ipres/systems-showcase-files/pal8oversizepal.bmp","pal8oversizepal.bmp","Signature","Done","9446","File","bmp","2015-01-21T03:01:18","false",,"1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1859","2","file:/home/richard/local/bench/ipres/systems-showcase-files/Targa%2032b%20-%20PS6.tga","/home/richard/local/bench/ipres/systems-showcase-files/Targa 32b - PS6.tga","Targa 32b - PS6.tga","Signature","Done","3145772","File","tga","2015-01-21T02:35:22","false",,"1","fmt/402","","Truevision TGA Bitmap","2.0"
