DROID 6.3-RC1 No Profile mode: Runtime Information
Selected folder or file: systems-showcase-files
Binary signature file: /home/richard/.droid6/signature_files/DROID_SignatureFile_V88.xml
Container signature file: /home/richard/.droid6/container_sigs/container-signature-20160927.xml
Recurse folders: True
Extension filter: No filter set
Open archives: False
Open web archives: False
/home/richard/local/bench/ipres/systems-showcase-files/28.tif,fmt/353
/home/richard/local/bench/ipres/systems-showcase-files/WP51_TES.doc,x-fmt/394
/home/richard/local/bench/ipres/systems-showcase-files/PSCS4.psb,Unknown
/home/richard/local/bench/ipres/systems-showcase-files/T03EQN.CHI,fmt/300
/home/richard/local/bench/ipres/systems-showcase-files/TGA 24b - ILLCS6.tga,fmt/402
/home/richard/local/bench/ipres/systems-showcase-files/SUMMARY.XLS,fmt/59
/home/richard/local/bench/ipres/systems-showcase-files/7.tif,fmt/353
/home/richard/local/bench/ipres/systems-showcase-files/PSCS6DCS2BINARYpreview.M,fmt/124
/home/richard/local/bench/ipres/systems-showcase-files/NE3814~1.TXT,Unknown
/home/richard/local/bench/ipres/systems-showcase-files/MASK.AI,fmt/419
/home/richard/local/bench/ipres/systems-showcase-files/0000037.bmp,fmt/116
/home/richard/local/bench/ipres/systems-showcase-files/TRU256.IFF,fmt/338
/home/richard/local/bench/ipres/systems-showcase-files/WFPC02.GIF,fmt/4
/home/richard/local/bench/ipres/systems-showcase-files/SALESQ1.WKS,x-fmt/117
/home/richard/local/bench/ipres/systems-showcase-files/ne_10m_admin_0_disputed_areas.shx,fmt/277
/home/richard/local/bench/ipres/systems-showcase-files/0000024.bmp,fmt/116
/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_geography_regions_points.prj,fmt/320
/home/richard/local/bench/ipres/systems-showcase-files/CCITT_8.TIF,fmt/353
/home/richard/local/bench/ipres/systems-showcase-files/pdfps6.pdf,fmt/17
/home/richard/local/bench/ipres/systems-showcase-files/POINTSZ.SAM,x-fmt/191
/home/richard/local/bench/ipres/systems-showcase-files/TGA 16b - ILLCS6.tga,fmt/402
/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_populated_places.shx,fmt/277
/home/richard/local/bench/ipres/systems-showcase-files/LIZARD.XV,Unknown
/home/richard/local/bench/ipres/systems-showcase-files/EGA80WOA.FON,x-fmt/410
/home/richard/local/bench/ipres/systems-showcase-files/UTC24.TGA,fmt/402
/home/richard/local/bench/ipres/systems-showcase-files/WFPC03.GIF,fmt/4
/home/richard/local/bench/ipres/systems-showcase-files/S34N3P04.PNG,fmt/11
/home/richard/local/bench/ipres/systems-showcase-files/TOWER.TGA,x-fmt/367
/home/richard/local/bench/ipres/systems-showcase-files/AUTUMN.XLS,fmt/57
/home/richard/local/bench/ipres/systems-showcase-files/PSP image.psp,Unknown
/home/richard/local/bench/ipres/systems-showcase-files/ne_10m_rivers_lake_centerlines_scale_rank.shp,x-fmt/235
/home/richard/local/bench/ipres/systems-showcase-files/CS8N3P08.PNG,fmt/11
/home/richard/local/bench/ipres/systems-showcase-files/badwidth.bmp,fmt/116
/home/richard/local/bench/ipres/systems-showcase-files/46.png,fmt/11
/home/richard/local/bench/ipres/systems-showcase-files/Flash1 - ILLCS4.swf,fmt/104
/home/richard/local/bench/ipres/systems-showcase-files/HAZY.TGA,x-fmt/367
/home/richard/local/bench/ipres/systems-showcase-files/CENTER.DOC,x-fmt/274
/home/richard/local/bench/ipres/systems-showcase-files/GRN.EPS,fmt/122
/home/richard/local/bench/ipres/systems-showcase-files/PGM.pgm,fmt/407
/home/richard/local/bench/ipres/systems-showcase-files/TIFFIBMps25w.TIF,fmt/353
/home/richard/local/bench/ipres/systems-showcase-files/SALESREP.XLS,fmt/56
/home/richard/local/bench/ipres/systems-showcase-files/EMF - ILLCS6.emf,x-fmt/153
/home/richard/local/bench/ipres/systems-showcase-files/ne_10m_minor_islands.README.html,fmt/102
/home/richard/local/bench/ipres/systems-showcase-files/EMPDEPT.NDX,Unknown
/home/richard/local/bench/ipres/systems-showcase-files/ne_10m_admin_0_map_units.shx,fmt/277
/home/richard/local/bench/ipres/systems-showcase-files/2-2-3.jpg,fmt/41
/home/richard/local/bench/ipres/systems-showcase-files/AutoCAD Drawing 2000- ILLCS6_1.png,fmt/11
/home/richard/local/bench/ipres/systems-showcase-files/20.jpg,fmt/43
/home/richard/local/bench/ipres/systems-showcase-files/SOLVER.XLA,fmt/61
/home/richard/local/bench/ipres/systems-showcase-files/WINSOCK.LZH,fmt/626
/home/richard/local/bench/ipres/systems-showcase-files/YOS2.TGA,x-fmt/367
/home/richard/local/bench/ipres/systems-showcase-files/TEST8,Unknown
/home/richard/local/bench/ipres/systems-showcase-files/BALL-16M.PCT,fmt/341
/home/richard/local/bench/ipres/systems-showcase-files/PS25PXL.PX1,Unknown
/home/richard/local/bench/ipres/systems-showcase-files/PASTEL.XLS,fmt/57
/home/richard/local/bench/ipres/systems-showcase-files/S33I3P04.PNG,fmt/11
/home/richard/local/bench/ipres/systems-showcase-files/Northwind.mdb,x-fmt/240
/home/richard/local/bench/ipres/systems-showcase-files/CITYSCPE.EPS,fmt/122
/home/richard/local/bench/ipres/systems-showcase-files/WHT.PCT,fmt/341
/home/richard/local/bench/ipres/systems-showcase-files/SWITCH.XLA,Unknown
/home/richard/local/bench/ipres/systems-showcase-files/PSCS6DCS1BINARYpreview.eps,fmt/124
/home/richard/local/bench/ipres/systems-showcase-files/T21LABEL.CHI,fmt/300
/home/richard/local/bench/ipres/systems-showcase-files/Scitex CT - PSCS6.sct,x-fmt/146
/home/richard/local/bench/ipres/systems-showcase-files/1000FILE.TAR,x-fmt/265
/home/richard/local/bench/ipres/systems-showcase-files/IFFPSCS6.iff,fmt/338
/home/richard/local/bench/ipres/systems-showcase-files/SCALE.cal,x-fmt/28
/home/richard/local/bench/ipres/systems-showcase-files/PS55os.bmp,fmt/115
/home/richard/local/bench/ipres/systems-showcase-files/XING_T24.TGA,x-fmt/367
/home/richard/local/bench/ipres/systems-showcase-files/FLAG_T16.TGA,x-fmt/367
/home/richard/local/bench/ipres/systems-showcase-files/BLU.PIX,Unknown
/home/richard/local/bench/ipres/systems-showcase-files/PSCS6DCS1ASCIIpreview.Y,fmt/124
/home/richard/local/bench/ipres/systems-showcase-files/gmeyertestalltags.wml,fmt/101
/home/richard/local/bench/ipres/systems-showcase-files/flash6 - ILLCS6.swf,fmt/109
/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_admin_0_countries.VERSION.txt,Unknown
/home/richard/local/bench/ipres/systems-showcase-files/Detailed Stock Quote by PC Quote, Inc.iqy,Unknown
/home/richard/local/bench/ipres/systems-showcase-files/MOSQUITO.TGA,x-fmt/367
/home/richard/local/bench/ipres/systems-showcase-files/T21TEMPL.CHI,fmt/300
/home/richard/local/bench/ipres/systems-showcase-files/HOME.XLS,fmt/59
/home/richard/local/bench/ipres/systems-showcase-files/QP.CHI,fmt/300
/home/richard/local/bench/ipres/systems-showcase-files/SEGMENT.ZBR,Unknown
/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_admin_0_countries.shp,x-fmt/235
/home/richard/local/bench/ipres/systems-showcase-files/Daylight_1.flv,x-fmt/382
/home/richard/local/bench/ipres/systems-showcase-files/GRADES.XLM,fmt/556
/home/richard/local/bench/ipres/systems-showcase-files/AutoCAD Intf R13- ILLCS6_1.png,fmt/11
/home/richard/local/bench/ipres/systems-showcase-files/Targa - ILLCS4.tga,fmt/402
/home/richard/local/bench/ipres/systems-showcase-files/W1_WP42_2.wpm,Unknown
/home/richard/local/bench/ipres/systems-showcase-files/LINK1.XLS,fmt/56
/home/richard/local/bench/ipres/systems-showcase-files/BASN0G04.PNG,fmt/11
/home/richard/local/bench/ipres/systems-showcase-files/CPUN2C08.PNG,fmt/11
/home/richard/local/bench/ipres/systems-showcase-files/Sample_presentation.ppt,fmt/126
/home/richard/local/bench/ipres/systems-showcase-files/catbird.fpx,x-fmt/56
/home/richard/local/bench/ipres/systems-showcase-files/FILL2.WPW,Unknown
/home/richard/local/bench/ipres/systems-showcase-files/BOTMAR.WS,x-fmt/236
/home/richard/local/bench/ipres/systems-showcase-files/PSCS2DCS1BINARYpreview.Y,fmt/124
/home/richard/local/bench/ipres/systems-showcase-files/080505-__D-Day_Invasion_Normandy_WW_II_[20548].kmz,x-fmt/263
/home/richard/local/bench/ipres/systems-showcase-files/2shape.vsd,x-fmt/258
/home/richard/local/bench/ipres/systems-showcase-files/flash7 - ILLCS6.swf,fmt/110
/home/richard/local/bench/ipres/systems-showcase-files/cashbudget.wb3,fmt/836
/home/richard/local/bench/ipres/systems-showcase-files/SAMPLE.IWA,Unknown
/home/richard/local/bench/ipres/systems-showcase-files/crosses.pgm,fmt/406
/home/richard/local/bench/ipres/systems-showcase-files/ne_10m_geography_regions_points.prj,fmt/320
/home/richard/local/bench/ipres/systems-showcase-files/PSCS6DCS2ASCIIpreview.eps,fmt/124
/home/richard/local/bench/ipres/systems-showcase-files/SHEETAID.XLA,fmt/556
/home/richard/local/bench/ipres/systems-showcase-files/AI9.ai,fmt/18
/home/richard/local/bench/ipres/systems-showcase-files/BOLD,Unknown
/home/richard/local/bench/ipres/systems-showcase-files/20140904211418215.warc,fmt/289
